date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-04-05,15,8,0.0,9.0,3,3,87,04:45 PM,05:31 AM,06:43 AM,07:31 PM,7,11,11,11,14,41,73,0.0,1020,15,10,191,9
2020-04-06,16,11,0.0,11.6,5,5,94,05:59 PM,06:07 AM,06:42 AM,07:31 PM,10,13,13,13,21,30,80,0.0,1018,16,10,226,13
2020-04-07,21,12,0.0,10.3,4,4,100,07:13 PM,06:41 AM,06:40 AM,07:32 PM,12,16,16,16,17,45,74,1.6,1013,21,10,178,10
2020-04-08,24,16,0.0,10.3,5,5,100,08:26 PM,07:16 AM,06:39 AM,07:33 PM,14,19,20,19,36,55,71,6.8,1003,24,10,262,19
2020-04-09,24,16,0.0,11.6,6,6,83,09:40 PM,07:52 AM,06:37 AM,07:34 PM,11,18,20,18,37,13,65,0.0,998,24,10,251,22
2020-04-10,13,9,0.0,10.3,3,3,76,10:53 PM,08:30 AM,06:36 AM,07:35 PM,-2,7,10,7,40,29,44,0.2,1007,13,10,293,30
2020-04-11,15,8,0.0,11.6,4,4,68,No moonrise,09:13 AM,06:34 AM,07:36 PM,0,9,11,9,22,8,50,0.0,1018,15,10,252,14
2020-04-12,20,12,0.0,11.6,5,5,61,12:02 AM,10:00 AM,06:33 AM,07:37 PM,9,14,15,14,38,41,64,0.0,1021,20,10,183,23
2020-04-13,24,17,0.0,7.8,5,5,53,01:06 AM,10:53 AM,06:32 AM,07:38 PM,15,20,20,20,61,76,74,3.1,1011,24,10,212,34
2020-04-14,12,6,0.0,11.6,4,4,46,02:02 AM,11:49 AM,06:30 AM,07:38 PM,5,9,11,9,27,40,66,0.1,1018,12,10,53,20
2020-04-15,9,4,0.0,9.1,2,2,38,02:51 AM,12:47 PM,06:29 AM,07:39 PM,2,5,8,5,29,58,69,5.7,1017,9,10,125,22
2020-04-16,13,6,0.0,11.6,4,4,30,03:33 AM,01:47 PM,06:28 AM,07:40 PM,0,8,10,8,21,2,52,0.0,1023,13,10,330,14
2020-04-17,16,9,0.0,11.6,4,4,23,04:08 AM,02:45 PM,06:26 AM,07:41 PM,5,12,13,12,32,8,59,0.0,1023,16,10,146,20
2020-04-18,16,10,0.0,9.1,3,3,15,04:39 AM,03:43 PM,06:25 AM,07:42 PM,8,12,14,12,42,42,70,10.0,1011,16,9,320,27
2020-04-19,17,9,0.0,11.6,4,4,8,05:08 AM,04:39 PM,06:24 AM,07:43 PM,8,13,13,13,23,33,69,1.2,1014,17,10,164,15
2020-04-20,14,11,0.0,6.6,3,3,0,05:34 AM,05:35 PM,06:22 AM,07:44 PM,11,11,13,11,24,71,89,8.5,1004,14,8,120,15
2020-04-21,19,10,0.0,9.1,4,4,0,05:59 AM,06:30 PM,06:21 AM,07:45 PM,9,14,15,14,41,54,69,2.9,1007,19,10,235,25
2020-04-22,15,8,0.0,11.6,4,4,0,06:25 AM,07:27 PM,06:20 AM,07:45 PM,-0,8,11,8,27,11,46,0.3,1018,15,10,280,19
2020-04-23,17,8,0.0,7.9,3,3,0,06:52 AM,08:24 PM,06:19 AM,07:46 PM,9,12,13,12,29,65,71,1.3,1016,17,9,197,17
2020-04-24,22,16,0.0,7.9,4,4,7,07:22 AM,09:23 PM,06:17 AM,07:47 PM,14,18,19,18,35,68,84,2.8,1006,22,10,248,21
2020-04-25,14,9,0.0,6.7,3,3,15,07:55 AM,10:22 PM,06:16 AM,07:48 PM,10,11,13,11,21,94,84,0.2,1015,14,9,88,16
2020-04-26,24,14,0.0,9.1,5,5,22,08:32 AM,11:22 PM,06:15 AM,07:49 PM,13,18,19,18,34,63,73,1.5,1007,24,9,220,19
2020-04-27,14,10,0.0,7.9,3,3,30,09:16 AM,No moonset,06:14 AM,07:50 PM,7,10,13,10,33,58,69,1.3,1014,14,10,326,22
2020-04-28,17,10,0.0,11.6,5,5,37,10:07 AM,12:19 AM,06:13 AM,07:51 PM,7,13,14,13,18,30,64,0.0,1022,17,10,162,12
2020-04-29,23,15,0.0,11.6,6,6,45,11:04 AM,01:13 AM,06:11 AM,07:52 PM,12,18,19,18,39,24,68,0.0,1018,23,10,187,23
2020-04-30,20,6,0.0,6.7,4,4,52,12:07 PM,02:03 AM,06:10 AM,07:52 PM,14,16,17,16,49,73,82,47.3,1009,20,9,168,30
2020-05-01,15,14,0.0,9.2,3,3,58,01:15 PM,02:47 AM,06:09 AM,07:53 PM,11,13,14,13,23,60,80,3.0,1008,15,9,297,14
2020-05-02,18,12,0.0,11.6,5,5,65,02:24 PM,03:27 AM,06:08 AM,07:54 PM,9,13,15,13,24,11,68,0.0,1018,18,10,271,15
2020-05-03,25,14,0.0,11.6,6,6,72,03:36 PM,04:03 AM,06:07 AM,07:55 PM,14,20,21,20,36,24,67,0.0,1012,25,10,237,19
2020-05-04,22,17,0.0,11.6,6,6,80,04:47 PM,04:37 AM,06:06 AM,07:56 PM,11,19,20,19,35,25,61,0.4,1009,22,10,323,21
2020-05-05,14,7,0.0,8.0,3,3,87,06:00 PM,05:10 AM,06:05 AM,07:57 PM,8,11,13,11,21,68,71,1.1,1014,14,9,72,15
2020-05-06,18,12,0.0,9.2,4,4,94,07:13 PM,05:45 AM,06:04 AM,07:58 PM,10,14,15,14,24,74,77,2.5,1007,18,10,318,17
2020-05-07,17,10,0.0,9.2,3,3,100,08:27 PM,06:21 AM,06:03 AM,07:58 PM,5,11,12,11,25,41,61,1.1,1013,17,9,344,17
2020-05-08,20,11,0.0,10.4,5,5,100,09:40 PM,07:02 AM,06:02 AM,07:59 PM,7,14,15,14,40,34,58,1.3,1011,20,10,221,26
2020-05-09,13,6,0.0,11.6,3,3,84,10:48 PM,07:48 AM,06:01 AM,08:00 PM,-2,6,9,6,36,40,47,1.6,1018,13,10,297,27
2020-05-10,17,9,0.0,14.0,4,4,77,11:51 PM,08:39 AM,06:00 AM,08:01 PM,2,12,13,12,21,6,47,0.0,1023,17,10,191,14
2020-05-11,17,12,0.0,14.4,5,5,70,No moonrise,09:36 AM,05:59 AM,08:02 PM,6,14,15,14,35,31,58,0.2,1016,17,10,278,24
2020-05-12,15,8,0.0,14.5,4,4,62,12:44 AM,10:35 AM,05:58 AM,08:03 PM,2,10,11,10,22,28,52,0.2,1023,15,10,253,16
2020-05-13,17,11,0.0,14.5,5,5,55,01:30 AM,11:36 AM,05:58 AM,08:04 PM,6,14,14,14,16,18,58,0.0,1027,17,10,78,11
2020-05-14,20,13,0.0,9.0,4,4,48,02:09 AM,12:35 PM,05:57 AM,08:04 PM,11,16,16,16,23,71,75,0.6,1026,20,9,195,14
